Date,Service Visit,Cinema Name,Address,Contact Details ,Screen No:,Projector Model,Serial No.,Lamp Model & Make,Engineer Visited,Projector Number of hours running:,Lamp Number of hours running:,Reflector,UV filter,Integrator Rod,Cold Mirror,Fold Mirror,Touch Panel,EVB Board,IMCB Board/s,PIB Board,ICP Board,IMB/S Board,Chassis label vs Touch Panel,"LE, LAD and RAD",Level and Color,White,Red,Green,Blue,Black,AC blower and Vane Switch,Extractor Vane Switch,Exhaust CFM,Light Engine 4 fans with LAD fan,Card Cage Top and Bottom fans,Radiator fan and Pump,Connector and hose for the Pump,Security and lamp house lock switch,"Lamp LOC Mechanism X,Y and Z movement",YES1,Yes2,YES3,YES4,YES5,YES6,YES7,YES8,YES9,YES10,YES11,YES12,YES13,YES14,YES15,YES16,YES17,YES18,YES19,YES20,YES21,YES22,YES23,YES24,YES25,YES26,YES27,YES28,LE Status,Current Lamp Hours,AC Status,LE S No, P V N,P V E,N VS E,  fL_B,  fL_A,Content player model,Room,Remark_1,Remark_2,Remark_3,Remark_4,Remark_5,Remark_6,P1,P2,P3,P4,P5,P6,PN1,PN2,PN3,PN4,PN5,PN6,photo,Scope_H,Scope_W,Flat_H,Flat_W,Screen Make,Throw Distance,Gain,x,y,fl,x2,y2,fl2,W2Kx,W4Kx,R2Kx,R4Kx,G2Kx,G4Kx,B2Kx,B4Kx,W2Ky,W4Ky,R2Ky,R4Ky,G2Ky,G4Ky,B2Ky,B4Ky,W2Kfl,W4Kfl,R2Kfl,R4Kfl,G2Kfl,G4Kfl,B2Kfl,B4Kfl,Software Version,Air Pollution Level,HCHO,TVOC,PM 1,PM 2.5,PM 10,Temperature,Humidity,Focus,Intergrator,Any Spot on Screen after PPM,Check Screen cropping - FLAT and SCOPE,Convergence checked,"Channels Checked - Scope, Flat, Alternative",Pixel Defects,Excessive Image Vibration,LiteLOC
"Tuesday, August 06, 2024",Second,PVR INOX Cinema,Grand Mall Velachery Chennai Tamil Nadu,Mr. Vijay - 8124284245,5,CP2220,341136017,OSRAM - 3KW,Arun Rajkumar,47772,40328,-,Solarised,-,-,-,-,-,-,-,-,-,-,Replaced,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,OK,Yes,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,-,-,-,-,230,230,0.2,12,21,Dolby IMS3000,Good,Service Done working Ok,-,-,-,-,-,UV Filter ,-,-,-,-,-,003-001568-02 ,-,-,-,-,-,https://drive.google.com/drive/folders/1z1I2VYpvaIvrjwYWzBu9ozA7ARzSd8o3,5.3,12.3,-,-,-,18.8,-,0.3088,0.3292,10.5,-,-,-,0.3095,-,0.6799,-,0.2604,-,0.14,-,0.3308,-,0.3196,-,0.6947,-,0.0481,-,11.2,-,2.7,-,8.1,-,0.7,-,4.8.1,1,0.026,0.109,1,2,2,22,48%,Yes,Yes,No,Yes,Yes,Yes,No,No,No
"Tuesday, August 06, 2024",Second,PVR INOX Cinema,Himalaya Mall Drive in road Ahmedabad,Mr. Amar Pandit - 9662708607,4,CP2220,269530009,OSRAM - 3KW,Satish,63365,55311,-,Solarization,-,-,-,-,-,-,-,-,-,-,Filters Need to be replace,Coolant refilling required not Available,-,-,-,-,-,Bypassed,Alarming - Bypassed,-,-,-,-,-,-,-,-,Yes,-,-,-,-,-,-,-,-,-,-,Yes,Yes,-,-,-,-,-,Yes,Yes,-,-,-,-,-,-,-,-,-,-,-,229,229,0.1,13.7,16,GDC IMB,UV Filter solarization,Filters need to replace,AC Blower switch bypassed,Extractor Vane Switch bypassed,-,-,-,UV Filter,Vane Blower Bracket,Vane Extractor Duct,-,-,-,003-001568-02 ,003-003700-03,003-003701-02,-,-,-,https://drive.google.com/drive/folders/1Rqaf9dpjY9CYrCOSSv6kuXFHBYomwDoU,5.24,12.79,-,-,Harkness,22.86,-,0.315,0.3503,9.97,-,-,-,0.3027,-,0.6751,-,0.2515,-,0.14,-,0.3306,-,0.3245,-,0.7039,-,0.0492,-,10.96,-,2.55,-,7.7,-,0.7,-,4.8.0 (6),2,0,0,4,6,6,21,69%,Yes,Yes,No,Yes,Yes,Yes,No,No,No
"Wednesday, August 07, 2024",First,PVR INOX Cinema,4D Square Mall Motera Ahmedabad Gujrat,Mr. Javeed Ajit - 9978806369,1,CP2220,343416008,OSRAM - 3KW,Challa Chinna,49877,43144,-,Solarised,-,-,-,-,-,-,-,-,-,-,Replaced,Refilled,Cyan Colour Visible,-,-,-,Red Colour Visible,-,Alarming - Bypassed,-,-,-,-,-,-,-,OK,Yes,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,Yes,OK,OK,OK,OK,OK,OK,OK,-,-,-,-,229,230,1,4,10,Doremi ShowVault,"Service done,working fine",Cyan Colour On white and Red Colour Visible black Test pattern is Visible,Light Engine Factory service required,-,-,-,-,Vane Extractor Duct,UV Filter ,-,-,-,-,003-003701-02,003-001568-02,-,-,-,-,https://drive.google.com/drive/folders/15sTDH4BTNn_iwOp3X4ghkay67GTiEOtH,16,37,-,-,White,88.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.8.0,17,0.066,0.0268,5,7,8,24,70%,Yes,Yes,No,Yes,Yes,Yes,No,No,No
"Wednesday, August 07, 2024",First,PVR INOX Cinema,Funcity Mall Prashant Vihar Delhi,Mr. Hemant - 9716168254,2,CP2220,284686013,OSRAM - 3KW,Manoj,63352,57733,-,Chipped & Solarized,Chipped from both side & Solarized,-,-,-,-,-,-,-,-,-,Need to replace,Urgent required,-,-,-,-,-,Alarming - Vane switch bypassed,-,-,-,-,-,-,-,-,OK,Yes,Yes,OK,OK,OK,OK,OK,OK,OK,OK,OK,Yes,Yes,OK,OK,OK,OK,OK,Yes,OK,OK,OK,OK,OK,OK,OK,OK,-,-,-,-,230,230,0.1,22,32,Doremi DCP2000,OK,Service done successfully working ok.,TPC harness connector damage from both side.,-,-,-,-,Integrator Rod Holder Assembly,UV Filter ,Vane Blower Bracket,-,-,-,003-001529-01,003-001568-02,003-003700-03,-,-,-,https://drive.google.com/drive/folders/1dkRakZDH6qInhWNgqa5N-XLoIJ6E25wL,4.93,8.86,-,-,Harkness,21.33,-,0.3161,0.35,9.67,-,-,-,0.2797,-,0.6826,-,0.2707,-,0.1395,-,0.353,-,0.3153,-,0.6876,-,0.0481,-,2.21,-,2.21,-,12.09,-,0.89,-,4.8.0,1,0.022,0.098,3,4,4,27,43%,Yes,Yes,No,Yes,Yes,Yes,No,No,No
"Wednesday, August 07, 2024",Second,PVR INOX Cinema,Grand Mall Velachery Chennai Tamil Nadu,Mr. Vijay - 8124284245,2,CP2220,337655019,OSRAM - 3KW,Arun Rajkumar,41869,34768,-,-,-,-,-,-,-,-,-,-,-,-,Replaced,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,-,-,-,-,230,230,0.2,12,23,GDC SR1000-IMB,Good,Service Done working Ok,LEDB not working ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Images not available ,6,13.8,-,-,-,20.1,-,0.3043,0.3203,7.9,-,-,-,0.3039,-,0.68,-,0.2809,-,0.1358,-,0.3212,-,0.3193,-,0.6901,-,0.0611,-,8.7,-,1.9,-,6,-,0.7,-,4.8.1,7,0.311,0.168,2,3,2,20,50%,Yes,Yes,No,Yes,Yes,Yes,No,No,No
"Wednesday, August 07, 2024",Second,PVR INOX Cinema,Grand Mall Velachery Chennai Tamil Nadu,Mr. Vijay - 8124284245,1,CP2220,343416012,OSRAM - 3KW,Arun Rajkumar,41983,34682,-,-,-,-,-,-,-,-,-,-,-,-,Replaced,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,-,-,-,-,230,230,0.2,18,22,GDC SR1000-IMB,Good,Service Done working Ok,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,https://drive.google.com/drive/folders/1xsQn9ph48LHXqSOkt_wSfhQMcgBHGoVc,4.9,11.9,-,-,-,23.2,-,0.2998,0.3179,8.2,-,-,-,0.2944,-,0.6811,-,0.265,-,0.1403,-,0.3188,-,0.318,-,0.6935,-,0.0487,-,9,-,1.8,-,6.4,-,0.6,-,4.8.1,7,0.039,0.168,3,4,4,20,50%,Yes,Yes,No,Yes,Yes,Yes,No,No,No
"Thursday, August 08, 2024",Second,PVR INOX Cinema,Grand Mall Velachery Chennai Tamil Nadu,Mr. Vijay - 8124284245,4,CP2220,341136006,OSRAM - 3KW,Arun Rajkumar,42098,35998,-,-,-,-,-,-,-,-,-,-,-,-,Replaced,-,-,-,-,-,-,-,Alarming - Bypassed,-,-,-,-,-,-,-,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,Yes,OK,OK,OK,OK,OK,OK,OK,-,-,-,-,230,230,0.2,16,23,Doremi DCP2000,Good,Service Done working Ok,-,-,-,-,-,Vane Extractor Duct,-,-,-,-,-,003-003701-02,-,-,-,-,-,https://drive.google.com/drive/folders/1cil_8x7U2pAkjTF8rKSmlNmphDXm4pXa,4.9,11.9,-,-,-,23.2,-,0.3077,0.3278,11.3,-,-,-,0.3074,-,0.6828,-,0.2636,-,0.1408,-,0.3288,-,0.3168,-,0.6914,-,0.0459,-,12.3,-,2.7,-,8.7,-,0.7,-,4.8.1,7,0.039,0.161,2,3,3,21,57%,Yes,Yes,No,Yes,Yes,Yes,No,No,No
"Sunday, August 11, 2024",First,PVR INOX Cinema,Hi-tech City Madhapur Hyderabad Telangana,Mr. Subhakar - 9063222412,1,CP4230,437996017,OSRAM - 3KW,Challa Chinna,31683,26278,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Alarming - Colour spot on unfocused,-,-,-,-,-,-,-,-,-,-,-,-,-,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,No,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,-,-,-,-,228,229,1,10,12,Doremi ShowVault,Good,"Service done, working fine",Light Engine factory service required.,Lamp hours expired need to replace ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,https://drive.google.com/drive/folders/1-ErJ5V8QGiT6R3C7R_WHXSxhXdsuA07x,5.25,12.55,-,-,Silver,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.8.0,7,0.039,0.163,9,13,15,22,74%,Yes,Yes,No,Yes,Yes,Yes,No,No,No
"Sunday, August 11, 2024",First,PVR INOX Cinema,Infinity Mall Andheri West,Mr. Ramdas - 9594655126,1,CP4220,363657002,OSRAM - 3KW,Satish,47450,41545,-,Solarized,-,-,-,-,-,-,-,-,-,-,Filters Replaced,Coolant Need to refill,-,-,-,-,-,-,-,-,-,-,-,-,-,-,OK,Yes,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,Yes,-,-,-,-,-,OK,OK,OK,OK,OK,OK,OK,OK,OK,-,-,-,-,229,229,0.2,37.8,39.3,ShowVault-IMB,OK,Service done Working Ok,-,-,-,-,-,UV Filter,-,-,-,-,-,003-001568-02 ,-,-,-,-,-,https://drive.google.com/drive/folders/1Vg4bXxJEOF0QLzvtKmN-3gL0e7OBv9r_,4.2672,9.7536,-,-,Harkness,23.7744,1.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.8.0 (6),1,0,0,3,4,4,27,57%,Yes,Yes,No,Yes,Yes,Yes,No,No,No
"Monday, August 12, 2024",First,PVR INOX Cinema,Hi-tech City Madhapur Hyderabad Telangana,Mr. Subhakar - 9063222412,3,CP4220,439765013,OSRAM - 3KW,Challa Chinna,31109,24628,-,Solarised,-,-,-,-,-,-,-,-,-,-,-,-,Alarming - Colour spot on unfocused,-,-,-,-,-,-,-,-,-,-,-,-,-,OK,Yes,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,No,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,-,-,-,-,228,229,1,12,17,Doremi ShowVault,"Service done,working fine",LE required factory service,-,-,-,-,-,UV Filter ,-,-,-,-,-,003-001568-02 ,-,-,-,-,-,https://drive.google.com/drive/folders/1AYx3QpzjmXQO1Ex74tEXfQpkUPSmslOW,4.36,10.43,-,-,White,15.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.8.0,7,0.039,0.163,9,13,15,22,74%,Yes,Yes,No,Yes,Yes,Yes,No,No,No
"Monday, August 12, 2024",First,PVR INOX Cinema,Infinity Mall Andheri West,Mr. Ramdas - 9594655126,3,CP4230,363234002,OSRAM - 3KW,Satish,51181,41282,-,Solarized,-,-,-,-,-,-,-,-,-,-,Filters Replaced,Top-Up Required,-,-,-,-,-,-,-,-,-,-,-,-,-,-,OK,Yes,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,Yes,-,-,-,-,-,OK,OK,OK,OK,OK,OK,OK,OK,OK,-,-,-,-,229,229,0.2,29.2,-,Dolby IMS3000,Good,Service done Working Ok,-,-,-,-,-,UV Filter,-,-,-,-,-,03-008003-61P,-,-,-,-,-,"https://drive.google.com/drive/folders/1eB3JnreVzOfrVCcTw-_8zkRrMmi9fZt-, ",5.4864,12.192,-,-,Harkness,23.7744,2.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.8.1 (2),2,0,0,3,5,5,26,58%,Yes,Yes,No,Yes,Yes,Yes,No,No,No
"Monday, August 12, 2024",First,PVR INOX Cinema,Infinity Mall Andheri West,Mr. Ramdas - 9594655126,5,CP4220,383606017,OSRAM - 3KW,Satish,47676,40480,-,Solarized,-,-,-,-,-,-,-,-,-,-,Filters Replaced,Top-Up Required,-,-,-,-,-,-,-,-,-,-,-,-,-,-,OK,Yes,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,Yes,-,-,-,-,-,OK,OK,OK,OK,OK,OK,OK,OK,OK,-,-,-,-,229,229,0.2,15.4,-,ShowVault-IMB,Good,Service done Working Ok,-,-,-,-,-,UV Filter,-,-,-,-,-,003-001568-02 ,-,-,-,-,-,"https://drive.google.com/drive/folders/1FaZDAPeMqNy6SNcOUysKdvXjqvVS7E7g,",4.2672,9.7136,-,-,Harkness,25.908,1.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.8.0 (6),2,0,0,3,5,5,28,68%,Yes,Yes,No,Yes,Yes,Yes,No,No,No
"Monday, August 12, 2024",First,PVR INOX Cinema,Satyam Cinema Building Patel Nagar Delhi,Mr. Sachin Panday - 9310196932,1,CP2220,284686015,OSRAM - 3KW,Manoj,63160,57217,-,Chipped & Solarized,Chipped from IOS side,Chipped from outer area,Chipped from outer area,-,-,-,-,-,-,-,Need to replace,Need to refill,-,-,-,-,-,-,-,-,-,-,-,-,-,-,OK,Yes,Yes,Yes,Yes,OK,OK,OK,OK,OK,OK,OK,Yes,Yes,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,-,-,-,-,230,229,1,21,31,GDC IMB,OK,Service done successfully working ok.,-,-,-,-,-,UV Filter ,Integrator Rod Holder Assembly,Cold Mirror (120x 90),Cold Mirror (130x 90) ,-,-,003-001568-02 ,003-001529-01,003-001527-01,003-001528-01,-,-,https://drive.google.com/drive/folders/1SHl2rUPgElHs83R9egbN1DlB1WT_Yf3s,4.32,10.05,-,-,-,18.62,2.6,0.3143,0.3333,9.49,-,-,-,0.314,-,0.6815,-,0.2784,-,0.1373,-,0.3341,-,0.3181,-,0.6892,-,0.0555,-,10.33,-,2.34,-,7.21,-,0.72,-,4.8.1,7,0.041,0.169,11,15,17,26,49%,Yes,Yes,No,Yes,Yes,Yes,No,No,No
"Tuesday, August 13, 2024",First,PVR INOX Cinema,Hi-tech City Madhapur Hyderabad Telangana,Mr. Subhakar - 9063222412,5,CP4220,439765011,OSRAM - 3KW,Challa Chinna,32002,26207,-,Solarised,-,-,-,-,-,-,-,-,-,-,-,-,Alarming Colour spot on Unfocused,-,-,-,-,-,-,-,-,-,-,-,-,-,OK,Yes,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,No,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,-,-,-,-,228,229,1,17,20,Doremi ShowVault,Good,"Service done, Working fine",LE required factory service ,-,-,-,-,UV Filter ,-,-,-,-,-,003-001568-02 ,-,-,-,-,-,https://drive.google.com/drive/folders/173Y74SNDAT8QAnMqefTaxpScScbmFQbQ,4.2,10.05,-,-,white,19.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.8.0,7,0.039,0.163,9,13,15,22,74%,Yes,Yes,No,Yes,Yes,Yes,No,No,No
"Tuesday, August 13, 2024",First,PVR INOX Cinema,MGF Mall Gurgaon Haryana ,Mr. Sanjeev Gambhir - 9810174068,3,CP2230,284744007,OSRAM - 4.5KW,Manoj,78030,62141,-,Chipped & Solarised,-,-,-,-,-,-,Replaced,-,-,-,Replaced,Replaced,-,-,-,-,-,Alarming - Bypassed,Alarming - Bypassed,-,-,-,-,-,-,-,OK,Yes,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,Yes,Yes,OK,OK,OK,OK,OK,OK,OK,-,-,-,-,230,229,1,18,26,Dolby IMS3000,OK,Service done successfully working ok.,L5 lens one spring missing.,-,-,-,-,UV Filter ,Vane Extractor Duct,Vane Blower bracket,-,-,-,03-008003-61P,003-003699-02,003-003700-03,-,-,-,https://drive.google.com/drive/folders/1dCuiOO34ieQ9IOZalk4DzTz-D0_gj0Pg,5.17,12.17,-,-,-,13.63,-,0.3168,0.3504,9.79,-,-,-,0.2932,-,0.6823,-,0.2754,-,0.139,-,0.3267,-,0.3169,-,0.6805,-,0.0519,-,11.6,-,2.21,-,8.46,-,0.83,-,4.8.0,6,0,0,11,15,17,27,48%,Yes,Yes,No,Yes,Yes,Yes,No,No,No
"Tuesday, August 13, 2024",First,PVR INOX Cinema,MGF Mall Gurgaon Haryana ,Mr. Sanjeev Gambhir - 9810174068,2,CP4220,394624011,OSRAM - 3KW,Manoj,53175,36552,-,Solarised,Solarised,-,Chipped & Solarised,-,-,-,Replaced,-,-,-,Replaced,Replaced,-,-,-,-,-,-,-,-,-,-,-,-,-,-,OK,Yes,OK,OK,Yes,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,-,-,-,-,230,229,1,27,36,ShowVault-IMB,OK,Service done successfully working ok.,"Projector running with ""filter air intake and Cardcage exhaust temperature sensor failing.",Checked with alternate but issue remain same need temperature sensor wire bunch.,-,-,-,UV Filter ,Cold Mirror (130x 90) ,Integrator Rod & Holder Assembly,-,-,-,003-001568-02 ,003-001528-01,003-102034-01,-,-,-,https://drive.google.com/drive/folders/1Sqa3r1KiODVsNCU5QdXWmInpIkoqVomO,4.2,9.15,-,-,-,13.67,-,-,-,-,0.3055,0.3341,17.15,-,0.305,-,0.6861,-,0.275,-,0.1396,-,0.3349,-,0.3136,-,0.686,-,0.0487,-,18.7,-,3.75,-,13.66,-,1.15,4.8.0,6,0,0,11,15,17,27,48%,Yes,Yes,No,Yes,Yes,Yes,No,No,No
"Wednesday, August 14, 2024",First,PVR INOX Cinema,MGF Mall Gurgaon Haryana ,Mr. Sanjeev Gambhir - 9810174068,4,CP2220,285154019,OSRAM - 3KW,Manoj,74681,60808,-,Solarised,-,-,-,-,-,-,-,-,-,-,Replaced,Replaced,-,-,-,-,-,-,Alarming - Bypassed,-,-,-,-,-,-,-,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,Yes,OK,OK,OK,OK,OK,OK,OK,-,-,-,-,230,229,1,12,17,Doremi DCP2000,OK,Service done successfully working ok.,-,-,-,-,-,Vane Extractor Duct,UV Filter,-,-,-,-,003-003701-02,003-001568-02,-,-,-,-,https://drive.google.com/drive/folders/1d5nq8v0qmccMXUrRBpqR12046kPXK67U,4.4,10,-,-,-,11.58,-,0.3158,0.3502,9.63,-,-,-,0.291,-,0.6824,-,0.2729,-,0.1387,-,0.3271,-,0.3169,-,0.6897,-,0.0511,-,11.65,-,2.24,-,8.62,-,0.82,-,4.8.0,4,0.006,0.025,8,11,12,27,43%,Yes,Yes,No,Yes,Yes,Yes,No,No,No
"Sunday, August 18, 2024",First,PVR INOX Cinema,Hi-tech City Madhapur Hyderabad Telangana,Mr. Subhakar - 9063222412,4,CP4230,437996001,CDXL - 45,Challa Chinna,31444,27080,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,-,-,-,-,228,229,1,20,25,Doremi ShowVault,Good,"Service done,working fine",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,https://drive.google.com/drive/folders/1rMZUa-SvLfOSRUalSJZnLkCyIf-C7UNS,5.3,12.6,-,-,Silver,24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.8.0,8,0.04,0.163,9,10,11,22,68%,Yes,Yes,No,Yes,Yes,Yes,No,No,No
"Sunday, August 18, 2024",Second,PVR INOX Cinema,"Lulu Mall NH47 Edappally, Kerala",Mr. Anoop KP - 9605128449,1,CP2220,294839019,OSRAM - 3KW,Arun Rajkumar,59384,53669,Replaced,Replaced,-,Replaced,Replaced,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,-,-,-,-,230,230,0.2,12,20,Doremi DCP2000,Good,Service done working Ok,New IOS replaced,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,https://drive.google.com/drive/folders/1ymLh-tdIXUy5o9pSwg3GY0uBta6zDJTf,5.3,12.5,-,-,-,25.6,-,0.3107,0.3048,10.8,-,-,-,0.3079,-,0.6787,-,0.2688,-,0.1391,-,0.314,-,0.3206,-,0.6956,-,0.0524,-,11.4,-,2.8,-,7.7,-,0.5,-,4.8.1,2,0.017,0.073,4,7,6,24,51%,Yes,Yes,No,Yes,Yes,Yes,No,No,No
"Monday, August 19, 2024",Second,PVR INOX Cinema,Inorbit Mall Cyberabad Hyderabad Telangana,Mr. Srinu - 9491593708,3,CP2220,265516005,OSRAM - 3KW,Challa Chinna,63906,57738,-,Solarized,-,-,-,-,-,-,-,-,-,-,-,-,Cyan colour visible,-,-,-,-,-,-,-,-,-,-,-,-,-,OK,Yes,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,-,-,-,-,229,230,1,21,24,Doremi DCP2000,Good,"Service done , Working fine","Covergence issue , adjested digital convergence",Projector is clean and there is no dust,-,-,-,UV filter,-,-,-,-,-,003-001568-02,-,-,-,-,-,https://drive.google.com/drive/folders/1-Ps_owmnUKVsATdHRwEGOOBo5mWDbl96,3.68,8.65,-,-,Silver,17.76,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.8.1,6,0.008,0.012,5,6,6,22,68%,Yes,Yes,No,Yes,Yes,Yes,No,No,No
"Monday, August 19, 2024",First,PVR INOX Cinema,"Lulu Mall NH47 Edappally, Kerala",Mr. Anoop KP - 9605128449,6,CP4230,416128007,OSRAM - 4.5KW,Arun Rajkumar,37979,30711,-,Solarised,Chipped,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Alarming - Blemishes,-,-,-,-,-,-,-,-,-,OK,Yes,Yes,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,No,OK,OK,OK,OK,OK,OK,OK,OK,OK,-,-,-,-,230,230,0.2,18,21,Doremi DCP2000,Good,Service done working Ok,LE require Factory service,Exhaust duct damaged ,-,-,-,Vane Extractor Duct,UV Filter ,Integrator Rod & Holder Assembly,-,-,-,003-003699-02,03-008003-61P,003-102035-01,-,-,-,https://drive.google.com/drive/folders/1AhNr2zY_6JL6ES-YjUsmwoWOZ8lR3lPY,8.16,15.11,-,-,-,20.7,-,-,-,-,0.3191,0.3517,8.8,-,0.3001,-,0.6818,-,0.2589,-,0.1405,-,0.3345,-,0.3176,-,0.6951,-,0.0471,-,10.2,-,2,-,7.3,-,0.6,4.8.1,9,0.045,0.192,4,3,4,22,45%,Yes,Yes,No,Yes,Yes,Yes,No,No,No
"Monday, August 19, 2024",First,PVR INOX Cinema,Pavillion Mall Pune,Mr. Jumanna - 9113099080,3,CP4230,407209013,OSRAM - 4.5KW,Satish,45810,28739,-,-,-,-,-,-,-,-,-,-,-,-,-,Top-up Required,-,-,-,-,-,-,-,-,-,-,-,-,-,-,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,Yes,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,-,-,-,-,229,229,0.1,15,18,GDC IMB,Good,Service Done working Ok,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,https://drive.google.com/drive/folders/19l-774B_dOShfVkJ4kpE_gc91eXw11fM,5.858,14,-,-,Harkness,85,-,-,-,-,0.3146,0.3506,10.63,-,0.3008,-,0.6814,-,0.2635,-,0.1418,-,0.3264,-,0.3181,-,0.6947,-,0.0449,-,11.57,-,2.44,-,8.25,-,0.7,4.8.0,2,0.027,0.114,3,5,5,22,68%,Yes,Yes,No,Yes,Yes,Yes,No,No,No
"Monday, August 19, 2024",First,PVR INOX Cinema,Pavillion Mall Pune,Mr. Jumanna - 9113099080,1,CP4230,407799007,OSRAM - 4.5KW,Satish,45698,28434,-,-,-,-,-,-,-,-,-,-,-,-,-,Top-up Required,-,-,-,-,-,-,-,-,-,-,-,LE Water Block,-,-,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,Yes,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,-,-,-,-,229,229,0.1,14.8,14.9,GDC IMB,Good,Service done working Ok,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,https://drive.google.com/drive/folders/1smEXd26XbE_WJtfOLhmYFbDaRe4A2WoK,5.858,14,-,-,Harkness,85,-,-,-,-,0.3146,0.3504,6.65,-,0.3093,-,0.6809,-,0.2667,-,0.1419,-,0.3407,-,0.3184,-,0.6919,-,0.0451,-,7.32,-,1.53,-,5.27,-,0.4,4.8.0 (6),2,0.013,0.053,5,7,8,23,67%,Yes,Yes,No,Yes,Yes,Yes,No,No,No
